,open,high,low,close,volume,value
2024-03-10 23:27:00,984.5,984.5,981.1,981.5,18458.30679572,18120949.59074819
2024-03-10 23:28:00,981.2,981.5,981.2,981.5,1784.81117978,1751397.64602579
2024-03-10 23:29:00,981.3,981.3,980.0,980.0,38342.03085684,37608589.97417455
2024-03-10 23:30:00,980.1,981.5,979.7,981.4,45506.1373515,44603046.93477439
2024-03-10 23:31:00,981.0,981.4,978.6,978.6,70427.2368136,68998695.35448916
2024-03-10 23:32:00,978.6,979.6,977.1,977.1,37310.13983529,36497335.22878814
2024-03-10 23:33:00,978.0,979.0,977.1,978.5,16177.45040895,15825452.39541245
2024-03-10 23:34:00,978.5,981.4,977.3,978.8,3227.34412901,3160575.82805617
2024-03-10 23:35:00,978.8,979.9,977.9,979.7,4137.00209179,4050386.42685833
2024-03-10 23:36:00,979.7,980.0,977.7,977.7,38434.83566771,37583327.72670771
2024-03-10 23:37:00,977.8,977.8,977.7,977.8,26690.55218168,26097743.12927026
2024-03-10 23:38:00,977.8,977.8,977.0,977.7,44624.05217328,43618865.62115165
2024-03-10 23:39:00,977.1,977.4,975.9,975.9,72774.23147387,71063125.95366965
2024-03-10 23:40:00,975.9,976.1,969.1,970.0,254624.95364916,247595035.82910842
2024-03-10 23:41:00,970.0,972.0,968.0,970.1,232347.23743749,225272677.45787796
2024-03-10 23:42:00,970.1,971.2,967.2,967.5,132492.04300725,128372816.48847842
2024-03-10 23:43:00,967.5,967.5,961.3,962.0,241701.21320377,233209213.61681804
2024-03-10 23:44:00,962.0,966.2,961.3,964.0,203297.01724019,195747948.76769933
2024-03-10 23:45:00,964.0,971.2,964.0,970.2,120535.82172877,116655351.20084761
2024-03-10 23:46:00,970.2,971.0,968.2,968.2,38446.51724608,37284177.34405393
2024-03-10 23:47:00,968.7,971.0,968.7,969.5,21764.97288181,21112905.61252204
2024-03-10 23:48:00,969.6,972.4,969.5,971.5,81683.35087899,79231999.15357968
2024-03-10 23:49:00,971.5,972.6,971.2,972.5,31917.00760773,31030667.57494569
2024-03-10 23:50:00,972.5,973.4,972.4,973.4,35343.14164901,34379737.15188327
2024-03-10 23:51:00,973.2,973.4,972.5,973.2,71019.39169189,69111062.35861573
2024-03-10 23:52:00,973.4,973.4,972.6,972.6,7025.30662954,6833108.92956431
2024-03-10 23:53:00,972.6,973.1,972.0,972.9,17143.05763114,16671883.01532509
2024-03-10 23:54:00,972.9,973.5,972.3,973.5,46053.31085847,44819555.41178523
2024-03-10 23:55:00,973.5,974.3,973.1,974.3,57505.12246573,56014608.92963099
2024-03-10 23:56:00,974.3,975.0,974.1,975.0,61982.88516131,60389484.69382045
2024-03-10 23:57:00,975.0,975.0,974.5,974.5,13598.17143539,13257689.06260151
2024-03-10 23:58:00,974.5,976.4,974.5,976.4,5855.30386737,5710019.20573869
2024-03-10 23:59:00,976.4,976.8,975.7,975.7,21976.70984268,21455485.8027281
2024-03-11 00:00:00,976.8,977.5,976.8,977.0,17196.43659431,16803014.84443841
2024-03-11 00:01:00,977.0,977.8,976.0,977.8,12929.26418004,12633022.93711195
2024-03-11 00:02:00,977.8,978.0,977.8,977.8,9144.54140721,8941871.65994571
2024-03-11 00:03:00,977.8,979.7,977.8,979.7,26306.71289432,25755593.14027933
2024-03-11 00:04:00,979.8,979.8,979.0,979.0,8437.19562256,8265070.69022239
2024-03-11 00:05:00,979.1,980.2,979.0,979.1,22418.58188365,21963005.46801804
2024-03-11 00:06:00,979.2,980.7,979.2,980.7,34961.22407167,34278559.65502995
2024-03-11 00:07:00,980.7,981.2,979.2,979.2,75040.74257241,73578987.19907764
2024-03-11 00:08:00,979.2,979.2,979.1,979.2,7899.31560294,7734995.71786534
2024-03-11 00:09:00,979.3,979.3,979.2,979.3,2081.9508506,2038847.73835338
2024-03-11 00:10:00,979.3,979.4,978.1,978.1,31526.31701269,30869207.8343144
2024-03-11 00:11:00,978.1,978.8,976.9,976.9,43357.92466693,42385839.44081296
2024-03-11 00:12:00,976.8,978.8,976.8,978.8,1852.1391939,1811706.98094968
2024-03-11 00:13:00,978.5,978.6,976.0,976.6,11802.76868471,11533566.0813282
2024-03-11 00:14:00,976.8,978.0,976.5,976.5,27124.1484544,26506524.45876806
2024-03-11 00:15:00,976.5,977.1,975.4,975.4,21266.21707188,20762604.85063821
2024-03-11 00:16:00,975.6,975.6,974.3,974.4,36231.02460093,35334015.8281139
2024-03-11 00:17:00,975.1,977.0,974.4,977.0,55518.35490952,54109406.09384493
2024-03-11 00:18:00,977.0,977.6,977.0,977.1,4700.87499437,4593441.58139774
2024-03-11 00:19:00,977.0,977.0,975.4,975.6,16523.67560726,16132919.39983957
2024-03-11 00:20:00,975.6,975.6,974.3,974.4,35599.36247911,34724301.40308733
2024-03-11 00:21:00,976.0,976.0,974.9,974.9,6480.91865471,6324391.24995801
2024-03-11 00:22:00,974.5,974.7,972.5,974.7,39590.46679098,38550580.29569295
2024-03-11 00:23:00,974.7,974.7,973.7,973.7,12366.25509779,12050151.07803863
2024-03-11 00:24:00,973.7,973.7,973.5,973.7,10938.3258053,10650309.96331408
2024-03-11 00:25:00,973.7,973.7,971.6,973.6,38681.95891978,37650381.88889419
2024-03-11 00:26:00,973.6,975.2,973.2,975.2,41363.36380918,40271585.9870931
2024-03-11 00:27:00,975.2,975.6,975.2,975.6,2035.20749892,1984943.10673787
2024-03-11 00:28:00,975.6,977.6,975.6,977.6,7130.08676097,6960197.64723287
2024-03-11 00:29:00,976.4,978.3,976.4,978.3,179.57805806,175553.68958141
2024-03-11 00:30:00,978.3,979.3,978.1,978.1,7669.75499865,7504217.34171987
2024-03-11 00:31:00,978.0,978.0,977.2,977.2,4017.74615979,3928938.20929953
2024-03-11 00:32:00,977.2,977.2,977.2,977.2,511.66598445,500000.00000454
2024-03-11 00:33:00,977.2,978.4,977.2,978.4,442.93936701,432852.61436449
2024-03-11 00:34:00,977.3,978.4,977.2,977.3,30753.95504,30062360.15729693
2024-03-11 00:35:00,977.3,977.5,977.2,977.2,24726.0619087,24163234.21393081
2024-03-11 00:36:00,977.5,977.5,977.2,977.3,10665.00027155,10423494.50756174
2024-03-11 00:37:00,977.3,977.9,977.3,977.3,17260.41309986,16870550.41971884
2024-03-11 00:38:00,978.9,979.0,978.9,979.0,1725.93764313,1689541.71279258
2024-03-11 00:39:00,979.0,979.2,977.5,979.0,3461.40888256,3386936.86782374
2024-03-11 00:40:00,979.0,979.0,979.0,979.0,9410.4118681,9212793.2188699
2024-03-11 00:41:00,977.7,978.6,977.3,978.3,17272.42236871,16888927.89935338
2024-03-11 00:42:00,978.3,979.2,978.3,979.2,8436.5386266,8256997.62846876
2024-03-11 00:43:00,979.2,979.2,978.6,978.6,7957.64180213,7791412.05073166
2024-03-11 00:44:00,978.6,979.2,978.6,978.7,8084.40868859,7912463.12364329
2024-03-11 00:45:00,979.2,979.2,979.2,979.2,300.91027367,294651.33997767
2024-03-11 00:46:00,979.2,979.2,978.6,978.6,5988.78787292,5861615.6100255
2024-03-11 00:47:00,978.5,978.5,978.0,978.0,18239.42842825,17844547.93654205
2024-03-11 00:48:00,978.0,978.0,977.1,977.9,8015.29507571,7834762.23078708
2024-03-11 00:49:00,977.9,978.0,977.3,977.3,9873.18899319,9654814.63224092
2024-03-11 00:50:00,978.0,978.0,977.3,977.3,5869.3842251,5736793.37496936
2024-03-11 00:51:00,977.2,977.2,976.4,976.4,13336.28281106,13028174.43809418
2024-03-11 00:52:00,976.3,976.4,976.2,976.2,19659.63563246,19194810.00697394
2024-03-11 00:53:00,976.4,976.4,976.2,976.4,3625.78315224,3540209.89198902
2024-03-11 00:54:00,976.4,976.4,976.2,976.3,8549.9369835,8347924.73056872
2024-03-11 00:55:00,978.0,978.0,977.9,977.9,786.71491398,769329.02573073
2024-03-11 00:56:00,977.9,977.9,976.0,976.0,8817.61524266,8609708.87619088
2024-03-11 00:57:00,975.9,976.0,975.8,975.8,9556.48071024,9326122.54994497
2024-03-11 00:58:00,975.9,975.9,975.0,975.0,16824.92636495,16415207.07569066
2024-03-11 00:59:00,974.9,974.9,974.0,974.0,13829.61388455,13474565.82742869
2024-03-11 01:00:00,974.0,976.5,973.8,974.3,26668.86069765,25985149.72808791
2024-03-11 01:01:00,975.4,976.5,974.1,974.1,4709.53852468,4589132.8828411
2024-03-11 01:02:00,974.2,976.2,974.1,976.2,14438.82340969,14067600.82893764
2024-03-11 01:03:00,976.2,976.2,974.1,976.2,2974.87557545,2901637.85356178
2024-03-11 01:04:00,976.0,976.2,975.2,975.2,14294.3608483,13951952.5904266
2024-03-11 01:05:00,975.3,977.2,975.2,977.2,9979.77748208,9742818.02024508
2024-03-11 01:06:00,977.2,978.0,977.2,978.0,9618.17013615,9400361.5175421
2024-03-11 01:07:00,979.0,980.8,977.4,979.4,1903.95402099,1864386.4165858
2024-03-11 01:08:00,979.4,979.4,977.9,977.9,303.25005383,296845.72246523
2024-03-11 01:09:00,979.3,980.8,979.3,980.8,12815.69769319,12562328.73761317
2024-03-11 01:10:00,981.0,982.0,980.3,980.3,26639.68107625,26135262.69450424
2024-03-11 01:11:00,980.3,981.8,980.3,981.8,4058.94665618,3980856.27739344
2024-03-11 01:12:00,980.2,980.2,980.2,980.2,270.0,264654.0
2024-03-11 01:13:00,980.5,982.0,980.5,982.0,1048.14298936,1028939.06648726
2024-03-11 01:14:00,982.0,982.1,982.0,982.1,11592.11709514,11383462.04210619
2024-03-11 01:15:00,982.0,984.5,982.0,982.2,7733.97244361,7595965.68989224
2024-03-11 01:16:00,984.5,984.5,982.2,982.2,3787.86168401,3722737.74603462
2024-03-11 01:17:00,982.8,983.9,982.8,983.9,28180.48411459,27697673.68891916
2024-03-11 01:18:00,983.9,984.5,982.9,982.9,2676.18155873,2633616.53997651
2024-03-11 01:19:00,983.0,984.5,983.0,984.5,9991.51308815,9835995.35207691
2024-03-11 01:20:00,984.5,985.5,984.5,985.5,9502.73170323,9355903.10547206
2024-03-11 01:21:00,985.5,985.5,984.9,985.5,4598.67568095,4530664.51467904
2024-03-11 01:22:00,985.5,986.0,985.5,986.0,3891.21754396,3836179.94033751
2024-03-11 01:23:00,986.0,986.0,985.9,985.9,10769.54530593,10618267.33686791
2024-03-11 01:24:00,985.9,986.0,985.9,986.0,5892.25551815,5809179.77763618
2024-03-11 01:25:00,986.0,986.0,985.9,985.9,3210.73425752,3165627.00540905
2024-03-11 01:26:00,985.9,986.0,985.5,985.9,5789.66413394,5707217.65538387
2024-03-11 01:27:00,985.5,985.5,984.4,985.5,3199.67169335,3152993.75049946
2024-03-11 01:28:00,985.5,985.5,985.5,985.5,2969.27320186,2926218.74043306
2024-03-11 01:29:00,985.5,985.5,985.5,985.5,4743.77268205,4674987.97816028
2024-03-11 01:30:00,985.8,985.8,985.5,985.7,1594.03077667,1571328.96404858
2024-03-11 01:31:00,985.7,985.7,985.5,985.7,5845.71693071,5761502.62219238
2024-03-11 01:32:00,985.0,985.0,984.3,984.3,4257.77236549,4191895.33896994
2024-03-11 01:33:00,984.3,985.6,982.9,982.9,13787.13249039,13561377.01169991
2024-03-11 01:34:00,982.9,983.2,981.0,981.0,30726.47677075,30180118.873923
2024-03-11 01:35:00,980.4,982.5,980.1,982.5,38639.06224383,37883670.01464083
2024-03-11 01:37:00,982.7,983.0,982.7,983.0,251.27316185,246980.97998926
2024-03-11 01:38:00,982.4,982.9,982.4,982.9,458.95685874,450917.95383093
2024-03-11 01:39:00,982.9,983.0,982.9,983.0,8792.62314904,8642939.53554258
2024-03-11 01:40:00,983.0,983.0,983.0,983.0,15688.52484192,15421819.91960736
2024-03-11 01:41:00,982.9,984.2,982.9,984.0,325.12332933,319939.5281611
2024-03-11 01:42:00,983.2,984.0,983.1,983.1,8744.01769477,8600104.53700389
2024-03-11 01:43:00,983.0,983.1,982.4,982.4,9032.558424,8877252.53058342
2024-03-11 01:44:00,981.8,981.8,981.8,981.8,354.80382969,348346.39998964
2024-03-11 01:45:00,981.8,981.8,981.4,981.4,2876.40981735,2823215.52844528
2024-03-11 01:46:00,981.3,981.8,981.2,981.8,7797.91910242,7652323.78065457
2024-03-11 01:47:00,981.8,982.4,981.8,981.8,8653.46965395,8496784.50345396
2024-03-11 01:48:00,981.8,982.6,981.8,981.8,7616.76246229,7482313.87790152
2024-03-11 01:49:00,981.8,981.8,980.1,980.9,5672.54311414,5565257.14441712
2024-03-11 01:50:00,980.9,981.0,980.2,981.0,2649.77321027,2599019.4910318
2024-03-11 01:51:00,981.0,981.0,980.0,980.0,4349.37383116,4263119.6127085
2024-03-11 01:52:00,980.1,980.1,980.0,980.0,16494.84216221,16165469.66129505
2024-03-11 01:53:00,980.0,980.1,980.0,980.0,6955.23010309,6816144.30679141
2024-03-11 01:54:00,980.0,980.1,979.4,979.4,13053.65126594,12790815.85494803
2024-03-11 01:55:00,979.4,979.4,979.1,979.3,10269.56042822,10056953.76648429
2024-03-11 01:56:00,979.4,979.4,979.3,979.3,561.87482138,550278.2388628
2024-03-11 01:57:00,979.1,979.4,979.0,979.0,5794.96205675,5674464.28437542
2024-03-11 01:58:00,979.0,980.0,979.0,980.0,6555.17199435,6423863.72037861
2024-03-11 01:59:00,979.9,980.3,979.0,980.3,4741.98701489,4643163.31096264
2024-03-11 02:00:00,980.1,980.5,980.1,980.1,293.35342865,287539.79316204
2024-03-11 02:01:00,979.4,979.4,978.5,978.5,23059.79287002,22576175.16567781
2024-03-11 02:02:00,980.0,980.0,980.0,980.0,306.12244897,299999.9999906
2024-03-11 02:03:00,980.0,982.6,980.0,982.6,10020.03273492,9830832.5259552
2024-03-11 02:04:00,982.0,982.3,980.0,981.2,7550.44628411,7412850.58996164
2024-03-11 02:05:00,981.2,981.2,980.1,980.1,7253.54595727,7112003.08330328
2024-03-11 02:06:00,980.1,980.1,980.1,980.1,24827.56633516,24333497.76509033
2024-03-11 02:07:00,980.6,981.3,980.6,981.3,2410.27597597,2364482.16573482
2024-03-11 02:08:00,981.9,981.9,981.9,981.9,2608.78805058,2561568.9868645
2024-03-11 02:09:00,982.6,982.8,981.9,981.9,4536.78015442,4455194.81742634
2024-03-11 02:10:00,982.0,983.0,982.0,983.0,922.57710836,906320.13286857
2024-03-11 02:11:00,982.1,982.1,982.1,982.1,1096.96071308,1077325.11631587
2024-03-11 02:12:00,982.3,983.9,982.3,982.4,1385.41038969,1361554.23773278
2024-03-11 02:13:00,982.4,985.0,982.4,984.8,20186.62840817,19864441.67225629
2024-03-11 02:14:00,984.8,984.8,983.7,983.7,3812.7583832,3751739.97740303
2024-03-11 02:15:00,983.7,984.0,982.5,982.5,10914.31245992,10736420.15258569
2024-03-11 02:16:00,983.3,983.3,982.6,982.6,6218.33404735,6110769.90562811
2024-03-11 02:17:00,982.6,983.0,982.2,982.2,21439.63262704,21065077.26281107
2024-03-11 02:18:00,982.2,982.2,982.1,982.1,1974.17795598,1938994.34199417
2024-03-11 02:19:00,982.1,982.1,982.1,982.1,6360.30648173,6246456.99570705
2024-03-11 02:20:00,982.1,982.2,982.0,982.0,10393.38343347,10207908.60175339
2024-03-11 02:21:00,983.3,983.3,981.9,981.9,10796.16916337,10600947.56125815
2024-03-11 02:22:00,981.9,982.9,981.9,982.9,8466.47024716,8313232.22369128
2024-03-11 02:23:00,982.0,982.0,982.0,982.0,8329.13519331,8179210.75983042
2024-03-11 02:24:00,982.0,982.0,982.0,982.0,4207.95083269,4132207.71770158
2024-03-11 02:25:00,982.0,982.8,981.0,981.0,6567.63686312,6452727.5614282
2024-03-11 02:26:00,981.0,981.0,981.0,981.0,9367.81829608,9189829.74845448
2024-03-11 02:27:00,981.0,981.0,981.0,981.0,395.28393944,387773.54459064
2024-03-11 02:28:00,980.7,980.7,980.4,980.5,18740.1091158,18374385.08677685
2024-03-11 02:29:00,980.6,980.6,980.5,980.5,13206.08518538,12948935.50650864
2024-03-11 02:30:00,980.5,980.9,980.5,980.5,2656.23235543,2604843.61326455
2024-03-11 02:31:00,980.5,980.5,980.0,980.0,54311.51461998,53228912.78192608
2024-03-11 02:32:00,980.6,980.9,980.6,980.9,3091.77015276,3032437.81028834
2024-03-11 02:33:00,981.9,982.8,981.9,982.3,17038.99051537,16741759.81397783
2024-03-11 02:34:00,982.3,982.3,982.0,982.0,6763.9316247,6642508.58521596
2024-03-11 02:35:00,982.0,982.0,980.9,982.0,446.7058536,438207.37668419
2024-03-11 02:36:00,981.0,981.9,980.6,980.7,27501.58467057,26969603.56676929
2024-03-11 02:37:00,981.9,982.0,981.9,982.0,356.41547862,349978.12654968
2024-03-11 02:38:00,980.7,980.7,980.7,980.7,5141.6475916,5042413.79308212
2024-03-11 02:39:00,980.7,982.0,980.7,982.0,31973.29314221,31357339.58456534
2024-03-11 02:40:00,980.6,980.6,980.6,980.6,9405.91183063,9223437.14111578
2024-03-11 02:41:00,981.5,981.5,980.6,980.6,1007.75759139,988589.20489052
2024-03-11 02:42:00,980.6,980.6,980.6,980.6,3340.36241447,3275559.38362928
2024-03-11 02:43:00,980.6,980.6,979.5,980.4,22596.38538661,22145280.2976113
2024-03-11 02:44:00,980.4,980.4,980.4,980.4,237.16095471,232512.59999768
2024-03-11 02:45:00,980.4,980.4,980.4,980.4,152.77906364,149784.59399266
2024-03-11 02:46:00,980.4,982.0,979.7,980.4,48273.13726081,47342873.52313826
2024-03-11 02:47:00,979.7,979.7,979.4,979.4,6662.53777045,6525883.27703113
2024-03-11 02:48:00,979.2,979.2,979.1,979.1,1018.66649702,997477.16810457
2024-03-11 02:49:00,979.1,979.6,979.1,979.6,19701.86730187,19299477.87618642
2024-03-11 02:50:00,979.7,980.4,979.7,980.4,1168.59062234,1144903.9324209
2024-03-11 02:51:00,980.5,980.5,980.0,980.0,7039.85587538,6901322.07946433
2024-03-11 02:54:00,981.0,981.0,981.0,981.0,2634.1755,2584126.1655
2024-03-11 02:55:00,981.6,981.6,981.0,981.0,1060.49176643,1040409.12497483
2024-03-11 02:57:00,981.1,981.1,981.1,981.1,144.68142735,141946.94837309
2024-03-11 02:58:00,981.3,982.1,981.3,982.1,2026.32680224,1989186.06748723
2024-03-11 03:00:00,983.1,983.1,983.1,983.1,203.33643573,199900.04996616
2024-03-11 03:01:00,983.0,983.0,981.0,981.0,4950.99405187,4859869.02428785
2024-03-11 03:02:00,981.0,981.7,980.7,981.7,2293.4935958,2249280.10145793
2024-03-11 03:04:00,980.4,980.4,980.4,980.4,1506.97202201,1477435.37037861
2024-03-11 03:05:00,980.4,980.4,980.4,980.4,3264.48861727,3200504.64037151
2024-03-11 03:06:00,980.4,980.4,980.3,980.3,26024.0866309,25513412.17489954
2024-03-11 03:07:00,980.3,980.4,980.3,980.3,1643.12169432,1610762.3968603
2024-03-11 03:08:00,980.3,980.3,980.3,980.3,2527.323329,2477535.05941872
2024-03-11 03:09:00,981.5,982.0,981.5,982.0,1384.52238262,1359505.39239538
2024-03-11 03:10:00,981.6,983.1,981.6,983.1,272.36075322,267472.31536075
2024-03-11 03:11:00,983.2,983.3,983.1,983.3,206.80580746,203348.99999579
2024-03-11 03:12:00,983.3,984.0,983.3,984.0,1260.6034152,1239715.77956141
2024-03-11 03:13:00,984.0,984.0,982.7,984.0,190.32242419,187250.3578702
2024-03-11 03:14:00,984.4,984.4,984.0,984.0,6436.53650803,6333619.59618004
2024-03-11 03:16:00,984.0,984.0,982.0,982.0,17860.92791293,17549090.3820793
2024-03-11 03:17:00,982.0,982.0,982.0,982.0,622.94551387,611732.49462034
2024-03-11 03:18:00,982.1,982.1,981.8,981.8,15347.95049242,15069308.04911582
2024-03-11 03:19:00,981.8,982.0,981.8,981.8,178.4,175162.345957
2024-03-11 03:20:00,982.0,982.0,981.8,981.8,556.87447809,546823.76228326
2024-03-11 03:21:00,981.9,981.9,981.3,981.3,36271.42143272,35611791.37800583
2024-03-11 03:22:00,981.3,982.2,980.7,980.7,9333.97318555,9161125.89080464
2024-03-11 03:23:00,980.7,980.8,980.7,980.7,5444.26379629,5339263.598047
2024-03-11 03:24:00,980.7,981.2,980.7,980.7,40.76640844,39984.71255817
2024-03-11 03:25:00,980.7,980.7,980.7,980.7,673.54328968,660543.90418918
2024-03-11 03:26:00,980.7,980.7,980.6,980.6,1229.93348886,1206194.75274121
2024-03-11 03:27:00,980.6,980.6,980.6,980.6,3243.68147841,3180754.05772885
2024-03-11 03:28:00,980.6,980.6,980.5,980.6,6296.0766453,6173391.18353318
2024-03-11 03:29:00,980.6,980.6,980.6,980.6,6653.47732422,6524399.86413014
2024-03-11 03:30:00,980.7,980.7,980.6,980.6,2436.64069029,2389473.6840411
2024-03-11 03:31:00,980.6,980.7,980.4,980.7,9870.63569897,9679527.42819922
2024-03-11 03:32:00,981.2,981.2,980.4,980.4,2901.16717262,2845354.35840838
2024-03-11 03:33:00,980.4,980.4,980.3,980.3,3400.9744886,3334131.28763084
2024-03-11 03:34:00,980.3,980.6,980.0,980.0,5675.22440473,5562692.62869166
2024-03-11 03:35:00,980.0,980.0,980.0,980.0,280.17956597,274575.9746506
2024-03-11 03:36:00,980.5,980.5,980.0,980.0,20.00339376,19608.42532386
2024-03-11 03:37:00,980.0,980.5,980.0,980.5,5571.10964137,5459689.99877199
2024-03-11 03:38:00,979.9,979.9,979.8,979.8,17720.1527966,17362206.35507245
2024-03-11 03:39:00,979.8,979.8,979.5,979.6,13338.79237824,13068422.12355755
2024-03-11 03:40:00,979.5,979.6,979.1,979.1,18180.35311989,17801939.17086543
2024-03-11 03:41:00,979.4,980.7,979.1,979.1,2559.97022143,2506798.7131467
2024-03-11 03:42:00,979.1,979.1,979.0,979.0,10780.13835769,10554232.97731652
2024-03-11 03:44:00,980.7,980.7,980.7,980.7,2034.2612416,1994999.99963712
2024-03-11 03:45:00,980.7,981.0,980.7,981.0,7.70693624,7560.50445133
2024-03-11 03:46:00,979.9,979.9,979.9,979.9,239.0,234196.1
2024-03-11 03:47:00,979.9,979.9,979.9,979.9,2039.38066927,1998389.11781768
2024-03-11 03:48:00,979.9,979.9,979.7,979.7,18105.44600553,17739355.20271735
2024-03-11 03:49:00,979.7,979.7,979.7,979.7,4366.26354313,4277628.39320446
2024-03-11 03:50:00,979.7,979.7,979.7,979.7,429.19490145,420482.24495057
2024-03-11 03:52:00,979.4,981.0,979.4,981.0,6228.75324024,6100557.4589546
2024-03-11 03:53:00,981.0,981.0,981.0,981.0,1300.5950033,1275883.6982373
2024-03-11 03:54:00,981.5,982.3,981.5,982.3,1501.21723231,1474386.99999473
2024-03-11 03:55:00,982.4,982.4,982.4,982.4,5.09059446,5000.9999975
2024-03-11 03:56:00,981.8,981.8,979.2,979.2,2203.61637184,2160381.15130573
2024-03-11 03:57:00,981.8,981.8,981.8,981.8,5.10287227,5009.99999469
2024-03-11 03:58:00,981.8,981.8,981.8,981.8,305.13544524,299581.98013663
2024-03-11 03:59:00,981.8,982.9,981.8,982.9,16785.89340009,16480395.73701372
2024-03-11 04:00:00,982.9,982.9,982.9,982.9,521.99740563,513071.24999373
2024-03-11 04:01:00,982.0,982.9,981.8,982.9,14008.02918971,13757451.68884545
2024-03-11 04:04:00,982.2,982.8,981.4,981.9,1509.94275788,1482256.489551
2024-03-11 04:05:00,980.0,981.9,980.0,980.0,2686.15659503,2634033.23935455
2024-03-11 04:06:00,980.0,980.0,980.0,980.0,6176.94100481,6053402.1847138
2024-03-11 04:07:00,980.0,981.8,980.0,981.8,29461.27575447,28916233.34746223
2024-03-11 04:08:00,982.0,982.1,981.8,981.8,2154.0882827,2115465.40290191
2024-03-11 04:10:00,981.5,981.5,981.5,981.5,718.46267563,705171.11613085
2024-03-11 04:11:00,981.5,981.5,981.5,981.5,51.88826757,50928.33461996
2024-03-11 04:12:00,980.6,980.6,980.5,980.5,4879.68302119,4784529.71227069
2024-03-11 04:13:00,980.5,980.5,980.5,980.5,16638.44877546,16313999.02433855
2024-03-11 04:14:00,980.5,980.5,980.4,980.4,361.50251701,354452.7078304
2024-03-11 04:15:00,980.4,980.5,980.3,980.5,3107.82782447,3046803.83860773
2024-03-11 04:16:00,980.5,980.5,980.5,980.5,257.35827201,252339.78570581
2024-03-11 04:19:00,981.0,981.1,981.0,981.1,2330.87683478,2286623.26260266
2024-03-11 04:20:00,981.5,981.5,981.0,981.0,4485.79621692,4401108.60433101
2024-03-11 04:21:00,981.0,981.0,980.5,980.9,956.91805716,938599.24818171
2024-03-11 04:22:00,980.9,980.9,980.9,980.9,924.61876722,906958.5487661
2024-03-11 04:23:00,980.9,980.9,980.5,980.5,537.26180223,526907.69030703
2024-03-11 04:24:00,980.5,980.5,980.3,980.3,6563.4805078,6434599.42619445
2024-03-11 04:25:00,980.1,980.2,980.0,980.0,27497.70619213,26948151.65666313
2024-03-11 04:26:00,980.0,980.0,980.0,980.0,8199.05840892,8035077.2407416
2024-03-11 04:27:00,980.0,980.0,980.0,980.0,12794.47011186,12538580.7096228
2024-03-11 04:28:00,979.9,980.0,979.9,980.0,27634.98352285,27079521.37968173
2024-03-11 04:29:00,980.2,980.2,980.0,980.0,531.31358756,520726.48457834
2024-03-11 04:30:00,980.0,980.0,980.0,980.0,10314.39596958,10108108.0501884
2024-03-11 04:31:00,980.0,980.0,979.0,979.0,30850.45270004,30220596.06825324
2024-03-11 04:32:00,979.0,979.6,978.5,978.7,16758.4119442,16405488.92873236
2024-03-11 04:33:00,978.7,980.6,978.6,980.6,7058.63599137,6908448.07067463
2024-03-11 04:34:00,978.8,978.8,978.8,978.8,1603.77728593,1569777.20746828
2024-03-11 04:35:00,978.9,978.9,978.9,978.9,10.25641026,10040.00000351
2024-03-11 04:36:00,978.9,978.9,978.9,978.9,4488.7125217,4394000.68749213
2024-03-11 04:37:00,978.9,979.0,978.9,978.9,29486.82324028,28864957.76766245
2024-03-11 04:38:00,979.0,981.0,978.8,980.0,1001.54617224,980587.06003586
2024-03-11 04:39:00,980.0,980.0,978.8,978.8,10325.57342145,10118921.48561892
2024-03-11 04:40:00,978.8,978.8,978.8,978.8,9671.77308074,9466731.49142831
2024-03-11 04:41:00,978.8,978.8,978.8,978.8,953.02691926,932822.74857169
2024-03-11 04:42:00,978.8,978.9,978.8,978.9,5959.63378659,5833407.43022007
2024-03-11 04:43:00,978.9,980.0,978.9,980.0,4238.41683374,4152362.06415272
2024-03-11 04:44:00,980.0,980.0,979.1,980.0,1829.0186442,1792171.59102581
2024-03-11 04:45:00,980.0,980.0,980.0,980.0,262.39165611,257143.8229878
2024-03-11 04:46:00,980.0,980.0,980.0,980.0,4738.24625496,4643481.3298608
2024-03-11 04:47:00,980.0,980.0,979.1,979.1,2730.18213713,2675380.51413745
2024-03-11 04:48:00,979.8,979.9,979.1,979.1,9920.29451317,9714395.91575057
2024-03-11 04:49:00,979.1,979.1,978.7,979.1,20946.52188013,20505515.40909285
2024-03-11 04:50:00,979.1,979.1,979.1,979.1,5878.4242274,5755565.16104735
2024-03-11 04:51:00,979.9,981.0,979.6,981.0,4951.95746168,4851576.88897383
2024-03-11 04:52:00,979.9,983.7,979.9,983.7,12637.75640146,12416451.81589175
2024-03-11 04:53:00,983.7,983.7,983.7,983.7,2513.00492162,2472042.94139759
2024-03-11 04:54:00,983.7,983.7,982.0,982.0,15522.98463132,15268737.2931483
2024-03-11 04:55:00,982.0,982.2,982.0,982.2,2318.87063907,2277189.65177497
2024-03-11 04:57:00,982.1,984.6,982.1,984.6,776.09901991,762864.99999473
2024-03-11 04:58:00,984.7,984.7,984.0,984.0,2409.59081111,2371108.44577314
2024-03-11 04:59:00,983.8,983.9,983.8,983.9,1739.9950022,1711968.97583393
2024-03-11 05:00:00,982.6,983.9,982.3,982.3,22502.8820614,22128812.95351667
2024-03-11 05:01:00,982.3,982.3,982.3,982.3,4926.82824215,4839623.38226395
